vin,sellingprice
1gkkvredxcj254943,18578.901653276094
jhmcn36497c002427,8517.253318548443
1gc2kxcg8dz174579,20868.90905377208
1c3cccbb5fn613722,18273.404872412386
5npec4ac9ch408937,15217.709210147203
1g1pc5sh2c7242556,10742.724655787923
salvn2bg2dh730098,41908.042240001494
wbaph7g54bnm54997,15445.997536598075
1n4bl3ap0dn470864,17006.204082494423
2hkrm4h52ch614882,19038.634027484848
km8sc73d35u911975,3998.0416013857975
1ftpx14v66nb51359,7480.960798131614
2c3ka63h56h249204,4961.955095483883
5npec4ac2bh280927,13094.064362602405
jtdbl40e79j021969,7271.071765773412
jm1nc26f970136206,8315.326942968208
1c3ccbab0en212735,8798.01151116218
1g1zc5eu8cf365706,10785.25835876138
1d7ha16n78j118227,3667.1876315043864
2c4rc1bg5er211075,17233.509621111814
1j8hg48n16c188968,5998.47521414419
1gyee637780184619,13188.791082031392
1fmyu70e91uc01204,1146.18897168669
1c3cdfaa7ed702753,12457.51220649333
wbabw53456pj97909,7245.051256299549
1fahp2ew9ag111085,5468.993140290698
5npet46c89h416822,3550.94790859748
2t1bu4ee6cc796210,11622.078150090534
1c4njcba0cd724648,12946.785338568505
wbaph5g59bnm82556,17362.29130661588
3vw2k7aj8cm303416,9081.74624929743
1n4al2ap8cn519264,12901.531052324313
1c3cdzab4en182600,9518.156641496036
wbanv1c52ac156767,16045.581741318189
3vwlx7aj7bm358640,9014.238320397311
knafe121x85570784,1972.52395708302
2c3cdxbg3eh128941,15726.464056121571
wbaul7c59dvm83843,31106.10119920268
jhlrd1875ys022775,2319.787838482185
km8jm12b06u307050,6890.168364540664
jnras08w14x213866,5606.828877983878
1n4al24e68c219140,7525.46527939352
5fnyf18465b024486,4449.29873516521
1hgcp2f60ca094834,12646.275662151746
5j8tb18597a004079,9484.368846238176
wba3a5c58df352869,25639.311920675013
ja4mt21r94j003071,1510.0024604613645
salag25406a361781,5471.155408870894
jtebu11f670057346,9842.878994461798
kl8cb6s92dc563490,6621.686735984562
1g8jl54r24y512314,3006.300367878255
4b3ag42g94e094275,542.6539810967097
wbsfv9c54ed593085,69070.98468681244
1c3ccbbb2dn639170,10009.423344350247
5npec4ac4ch385101,14464.666628389568
1ft7w2bt0eeb17491,43499.71471522662
wbane73556cm38718,5222.750397738504
1ftfw1ef3cfb07959,25797.26290739735
4t3ba3bb6bu028695,16013.61863713483
jhmze2h38ds005426,9823.67121546115
jn8dr09y84w919008,3843.1610236907272
1fadp3k23dl161398,11973.879542326626
1ftne2ew7ddb06928,20056.65452413733
wbafr9c53bde81904,29464.8670480157
5tdbk3eh5cs116878,21135.507028660388
3fa6p0h74dr195765,10852.582994945842
3vwrz71k79m086131,7376.622433988515
jn8af5mv0dt218194,16404.267976720643
wd3pe7cc8c5612530,22887.84401832869
wauf2afc1en041546,46768.81497554065
5lmfu27547lj20607,9961.447568260332
wba3b3c58ej983296,33916.205707158166
1n4al2ap0cn482601,13034.944234660337
3gcpkse71dg246843,23072.885640735818
jh4cw2h56cc002117,17766.89945788065
2fmdk3gc8dba56295,19562.208259281357
wbaka4c52cds99313,34834.8825896695
1n4al3apxdc130791,8955.044694727818
4m2zu86k24uj25870,2753.500003247773
knagm4ad5c5036640,15864.779872423596
jn8az2nf8b9501935,30999.902197798085
1c4sdjct7ec405822,33860.30058233428
3c4pdcbb6et315513,16858.809135320487
1hgcr2f83ea307788,15960.209796192845
kmhgc4dd8du242555,14864.791485871336
1c4rdjdg9ec451104,29411.62235960309
wddgf54x58r014927,9840.822148370513
3gyfndey8as638275,17617.6360596638
1gkkvped6cj179226,20448.320657232976
2gnaldek6d6325754,15723.991273391248
2cnaldec0b6317482,12181.91943164721
wbabs53431ju81630,3979.168979156695
1zvbp8am1e5334212,21382.9166353
waulf78k19n034231,13220.700338808121
5fnyf28576b035044,9361.078748697404
jn1cv6ek3dm921786,24569.23297901226
jn1cv6ap0cm622434,18719.914581942314
5npdh4ae3dh328386,14500.752170236996
3n1ce2cpxel434085,11624.167738947459
wauaf78e77a038113,10173.845971017869
wbaev33464kr34663,3898.161632921885
3vwrl71k19m153047,7759.3084278773
wddkj5kb5cf138805,27242.06481144821
4t1bf1fk5du232500,11893.71269100775
2a4rr5d15ar430802,7569.683611752954
4t1bd1fk3du071845,16583.318320286984
1n4al2apxcc155389,12231.10683254604
1gnskke73dr243248,28484.335669601307
4t1bf1fk1cu078172,10235.569596527355
1gnds13s572274444,3584.2816199585686
2c3cdybt1ch258930,23996.853353327173
1c4sdjet9ec283705,31184.4375634735
wbapk5c57ba654355,17024.81769180576
wmwmf73598tt93875,8183.182909882988
5yfbu4ee0dp202034,8336.019811048134
kmhht6kd0du100445,15588.179495909691
waukh94fx6n114651,7921.472622884685
4t3zk3bb2au032964,15058.260382559542
jn1cv6arxbm410916,18869.020407072097
1yvhz8dh4c5m38836,9262.92111058494
1g4hd572x8u103356,7093.354225068255
jtddy32t3y0008897,1459.551481742199
4jgab75e92a299881,2304.8679814061597
1fmeu74e97ub43407,5188.16009247355
3vwdx7aj4dm428473,12374.797405011264
wddgj4hb7df981316,23445.168303483522
2c4rdgbg0dr822307,13225.58123706265
4t1bf1fkxeu405073,16515.779925992396
1ftfx1ef4ekf51424,27382.67442733359
3gyfnbe38es548963,33539.83518748137
2hkrl18672h588787,3016.740242882983
2cndl73f856147615,3076.13279850085
jn1cv6ek4cm420422,19446.78173854822
1mefm50u02g601738,1019.4567380031149
1c3cdzag3en113165,11906.901893326218
kl1td66e39b328416,5920.8508862924655
5tfuy5f10cx227000,25565.87483264577
1g6ds1e33c0112559,24777.10567989647
5xykt4a29dg368927,14236.075290434692
wmwsv3c53bty14256,12055.613029800748
2c3cdxct8dh682339,20774.111873144953
1ftfw1ef1dfc72636,24854.48423572984
5lmjj2j53del01564,31246.69581713923
1hgcm56874a127731,5978.017872561844
jf2gpbkc8eh283335,26688.796135918674
2d4gp44l36r828762,6008.870560263626
2t1bu4ee7bc587041,8870.448430225757
2fmdk3gc1dbb05255,18666.47237306389
1j4rr4gg4bc721585,19700.654661144516
3n1ab61e57l659509,5557.540618519263
5uxfa13544lu21257,5781.056497389297
3fa6p0h97dr199486,14589.595174941067
1b4hr28n01f525835,2127.862799684077
3n1bc1cp2ck814410,8776.782551642977
2g4wd562851188875,4334.857702767564
5tdzk23c67s079801,8350.678507257082
wbadt63482ch96024,2737.9030961819535
jtjbt20x440051528,9792.580507122355
3fahp0ga0ar236524,6208.6942973676905
4t1bf1fk1cu546207,15057.08162601433
1g4gc5e30df154731,13567.048922740008
1yvhz8bh6a5m14229,6112.194847792935
1n4cl21e67c219702,2470.8107774060863
2t1br32e66c710611,4765.920767309355
4t1be32k54u263895,5941.29222736856
1c3cdfbaxdd326398,11243.880149854573
wbalx3c52cc528799,41764.4475197519
1fmcu0gx5duc90671,16795.55909594796
wvwbp7an7de504657,17129.76276822826
jn1cv6apxdm713485,22201.318820010914
5npec4ac9eh921348,15594.512780905581
5lmfu27587lj23865,9546.12502466962
wbanf73556cg65214,6974.369338199744
1n4al2ap3cn521116,11844.447183754799
3gcpksea0dg181849,26240.9135676858
1ftfw1ef6ckd78652,26430.485612618693
jn1cv6ar3dm762657,20369.24556362151
5nmsg13d39h284844,10408.619828826577
wmwsu3c58ct258224,13191.939090183638
1fm5k7d84dga30264,19953.070140054966
5npeb4ac2dh759760,11609.867636549525
1gkkvpkd1ej172949,25335.36886956667
2hgfg21508h703778,10083.07946627443
1c4njpfb0ed722301,16797.870714709465
1hgcr2f55da270893,18375.565441486717
3n1cb51d55l518611,2999.784121834413
jhmge88419s028900,5484.057665906619
kmhcg45c72u309975,46.25504987153363
1ftsx21r38ee37115,10563.502830232106
2t1bu4ee0dc051759,13375.693381991827
5uxfa13585ly10095,6369.294001563099
2g1wg5e32d1223262,10237.501781583978
jn8az1mw0bw178400,17510.300614238884
1c3lc65m38n635381,5128.14342971127
2c3la63h16h285668,6288.074606799174
4jgbf7be6ba719125,34873.43188544973
2g1wd58c669369947,5245.188285512822
5n1an08u27c526146,9177.26289079687
jtkde177x70170476,5301.627489730361
3n1ce2cp0el416338,11595.047911246764
1gcec14x17z647846,4125.084765248077
1vwbh7a38dc045935,12131.10363924252
jm3tb3cvxc0358928,20749.118583355998
wdbuf70j16a882377,8817.802206484615
2c3ja53g05h691707,1533.1092996574425
jh4cl96904c025613,4527.796741193766
2c3ka63h36h341086,7052.142059331157
5fnrl38836b076798,7576.389790244401
jtkde167980274833,3858.9060137085507
jm3tb28v580150644,7245.571123130456
2mhhm75w24x659686,527.1223571896207
1fbss3bl4dda87190,17660.75717597797
jn1dv6ap3bm601077,16480.74508745274
ja4ls41r71p042082,1452.165940806577
1fahp3k21cl457178,10411.839413084304
2g1wf5ek3b1315553,9407.828924490279
jn8as5mv6cw374782,14232.934275179645
1fbne3bl9eda14774,21400.249068617843
2hnyd18632h524418,3167.5801357698674
5n1ar2mm9dc670178,17746.612373753935
1hgcr2f80da096015,20161.154931124613
jn8as5mvxcw376227,13898.183893305795
1fmjk2a58cef54202,26009.833488777665
1fbne3bl4eda97806,21658.42650536495
5gtdn136568298931,5887.583705797597
2hgfa55549h703345,9346.410581215729
waumf78kx9a084167,10227.85410003719
wvwmp7an3ce535394,12300.959803702566
3fadp4fj0cm110381,7855.893327202143
2g4gr5ek6c9117602,14084.663994089104
js2yc415285105297,3340.069349368234
1ftyr10u64pa03547,1838.4953979133534
4jgda5hbxda159802,33771.095164587714
5fnrl5h45bb098367,15358.01129122686
1hgcs228x8a004862,6462.602635623796
jhmgd38697s046761,4613.980379622644
4t1be32k54u282057,4650.696372991006
jhmzf1c61cs002519,10779.824464570998
1fahp3k26cl210156,6346.259057183661
2c3ka63h17h862504,4697.36817637708
wbawl73518px51397,10823.2441706018
3vwsa29m6xm055211,863.1552751228191
5yfburhe7ep164358,9216.67133421938
2t2gk31u37c005989,17269.43496220951
1hgcp2f85ca052810,16395.79295670038
1b3hb48a59d143132,4089.0038271412122
2c4rc1bg8er325555,16205.102665094095
3c63drgl7cg251594,29514.840466297304
2gcec19t641356124,4162.524009669025
shsrd78464u219329,2662.9604717901693
1ftne2ew4eda10269,21084.951629187977
1g2wk52j33f131601,835.6110165274076
1fmcu0dgxckb28498,17343.169929672717
1zvbp8am4c5253881,13310.818615596385
5tfaw5f14ex386940,38542.99091236747
2g1fb3d35e9299419,20145.971598077733
wbadx1c54ce570758,29417.396933367272
1c4rjfag7cc344642,25542.27021277778
1fmhk7d94cga04414,20539.698132103953
wbadw7c57ce729312,26117.845211208827
1gyukhef5ar117815,16164.955786261398
1g8zs57n58f100758,4006.7115924437658
2c4rc1bg7er399792,20474.92933678354
3fa6p0h71dr200565,14933.96164674464
3gyfnbe32es587998,30898.903486237024
1n4al2ep0cc240073,12785.61914072863
1n4al3apxdn575763,11741.394042430498
knafg526977120284,3901.767966943442
wddgj4hb3cf790099,19982.73583939414
wddgf8bb0cr204653,20731.030001063373
4t1bk36b27u218548,4010.044586896276
jtebu4bf9dk155495,27127.556859778757
5tdkk3dc0ds318535,18532.607935755495
2g1125s31e9295988,19433.583171382197
1fahp3k28cl451944,10009.863740318968
3vwdx7aj4cm411140,8610.49478967837
1fadp5cu4dl531401,14847.801454070155
wmwzg3c5xcty37950,12937.083154613447
5n1ar1nn1bc608000,18996.694648789082
2g2wp522951246997,1628.1503504590037
jh4kb16678c003183,6519.756249915244
1hgcp2f66ca161226,11845.044221344175
1fmcu0e73ckc41269,14711.14175181058
2t3bf4dvxcw206611,14584.286138709245
wdbng70j73a357529,4453.072664435089
2g1fb1e37c9186488,16437.4896042498
waulfafr1da063726,30688.021199143637
5fnyf4h96cb029651,22981.70820815222
5uxfb53556lv29507,7477.7943313627575
4t1bf1fk0eu404045,16720.936168560816
1fbss3bl7eda11254,22631.991804026246
1c6rr7kt7ds624604,23231.514360169513
5npdh4ae4dh263726,8075.444346684391
kndjc733155482689,4504.845874021514
1gb3cvbk7af105945,10842.955170860801
1n4al3apxdn512341,10445.39185715687
1n4al3ap8dn514914,12854.294324052224
1g1pe5sb7d7173242,12270.861853690567
jn8az08tx7w524681,8151.511770696374
1gnfk13097j318507,16658.238533265812
jn1ca31d7yt555814,234.4359610093179
wbafr1c52bc744629,18843.149555609532
wbadx1c51be394122,16551.970071795553
1fbne3bl0eda82669,21405.531309295442
2g1wb58k381349489,2821.6597934824076
1g1za5e17bf370194,9077.837207456243
5npdh4ae7dh335776,11131.962569694308
kmhdh4ae9du882808,15426.574602368795
jn1cv6ar5cm672621,20041.5075202876
1fmcu0g94duc99637,17151.685348568044
2g2wp552881146308,4418.33507614818
2t3bfrev3dw029672,13849.069495088528
1zvbp8em2d5203881,11386.69823351151
4t3ba3bb2du039843,16201.123163734297
3fa6p0hr3dr148518,14919.694602180592
jt6hf10u8x0079610,3817.0311334816306
1ftyr14u35pa84440,6448.700854905088
1ftyr10d38pa31974,4083.6237068848877
5uxzv4c56cl763245,35507.191940474644
2c4rdgcg8er252945,15661.33435527691
wddgf8bb1br158250,17116.546470877274
nm0ge9f73e1158887,22110.678700440538
2c3hc56g9yh329965,1738.4405102076107
1g6dm577140136474,3399.1115920117118
jtdbt4k37cl014026,7140.7711040218655
3c4pdcbg8et313550,16318.261691583795
2g1wg5e37d1232815,10128.037838932509
3n1ab61e98l622870,4653.480710607741
1ftfw1ev2afc31550,21254.942417032573
2g1wg5ek1b1299401,9858.861692334518
wdbpj78j71a013193,4081.525610671968
yv1vs29551f613282,303.32191374100876
3gyfnce34ds562380,24583.38434767008
jtebu11fx70020431,15237.73617521383
1fmpu16586la58632,4185.338220932104
5npec4ab9ch503263,10730.436847115514
1n4al2ap2cn446828,13427.133460531097
knafx4a62e5098780,11054.690385447877
wddgf4hbxeg202262,24229.612902925932
wdbsk75f55f092010,14017.222650499856
1hgcr2f38da082397,13903.948852737041
1d7hu18zx3s153628,3813.4949947864006
1c4njpba7fd125967,17150.745639795226
wmwsy1c59dt625139,25820.080459121033
jhmcg6655xc004972,1157.8742002502095
1g6kd57976u216849,7362.051709883949
1gcfg15x271159124,5827.307844296558
1c4bjweg5el149752,30660.934764974416
1g6kd57y56u113517,3747.1859741741864
1fadp3k26dl328076,9904.773917438333
1fmcu0f76dub17498,10597.666422778595
2gkalmek4d6191212,17949.200092449697
5xyzg4ag5bg019016,12071.698957549666
5uxfe83518l167722,15581.456998401305
5n1ar2mnxdc649655,19696.000210382703
1d8hn11h78b177533,12018.014948964981
3gnfk16zx4g315381,3606.048016595805
2c4rdgbg9dr622042,14024.360776973854
5npdh4ae3dh419643,10160.05017620529
2c4rc1bg4dr796746,18118.65710026954
kmhgc4dh7cu177635,25425.788208855483
1hgcp2f40ca097859,13448.013200194468
1g6ds5e32c0124628,22125.49052955649
1n4ab7ap7en854955,12388.457386096856
1fmcu0dg9ckc42797,13828.961383270716
kndpbca27c7315478,11912.531075369225
1g1zd5eu0bf340293,9628.974057269812
1j4nt1faxbd178555,10758.11950274515
1fmcu9eg1ckc74968,17612.632677662208
4t1bf1fk7eu407234,15850.208310388283
jtdbt4k33cl038288,7505.916996752681
jm3ke4cy7f0447234,19703.11959091471
3fa6p0hr6dr183263,15222.239631544002
4t1bf1fk9cu145326,12947.852369667296
1fmcu9g91euc09561,18599.55635168802
3c6ur5fl9eg319090,46418.02704430127
1g1pe5sb7e7390436,13631.603769469762
3gcrksea2ag153555,20152.029766444077
1j4rr4gg6bc514602,16922.54630593566
1fadp3f22dl178364,10309.104016402385
1g6kd57y29u101619,7553.7360965654825
kmhct5ae3eu154192,11455.102737208392
2c3ccahg6ch184943,16615.431710190576
jthbk1eg4b2448584,17190.241615358133
1g1zb5e02cf345533,11453.997241996154
1fahp3f2xcl355100,9981.675457987993
1g1pg5sc1c7224784,8941.75221703814
1gnkrjkd5dj128911,22801.902829810784
jm3lw28a330355647,1956.4539320091371
1n4al2ap8cc157416,12843.901056809684
jn1cv6ap4dm717404,23089.804787897272
jn8as5mv3cw712722,12841.872856825106
2t1bu4ee9bc725856,11401.794783609766
2b3cj4dv5ah300512,13623.555335660136
jtmrfrev3d5028009,24190.803025369994
2c4rdgcg5er304791,16628.364720548092
1gnkvged2cj145772,22137.74449380477
jthbk1gg7d2069420,27805.974134583746
jthbf5c20b2101837,13721.273505050702
1nxbb02e6tz355047,625.3300675401733
2g1fb1e30c9160864,17603.68589638889
5xykt3a6xeg542406,16928.220235654753
5npec4ac4dh632389,13667.17580160577
1g6kd57y39u107932,10895.049350723493
2hjyk16538h534828,12635.201315652876
jm1bl1v67c1508905,10953.547928588543
1j8gw58n53c585051,3336.9524563528266
3n1ab6ap8cl636589,10405.897047446024
1ftfw1ef0cfb14755,25591.126552475467
1n4al2ap2cc190881,12639.151642928955
2t1bu4eexcc767860,8122.430074678861
1g4hr52k8vh588724,530.4011984620847
kmhfg4jg2ca135015,18644.025182625905
1g6dc5ey4b0157458,18473.564250485117
wauwfafl8ba133969,13943.287670228001
kmhwf35h62a628811,2026.7925405285914
3n1ab7ap7dl743544,10280.804142344687
2c4rc1cg0er184382,19883.263088560674
5xykt3a67dg381365,14833.754883055528
2d4rn4dg9br794791,8479.226026997543
2hges26793h575280,2810.0371726199974
4s3bl626467217670,4362.151351689894
2g1wx12k459325136,1344.6794222748085
5n1an08w26c526406,7532.028741717155
jhlre38717c002931,6526.145657834123
1n4aa5ap9ac809531,8667.958760090762
jm3tb3dv1b0331470,15586.83904395241
1fafp34p9yw323069,-35.31982543886261
1ftfw1ef0cfb55399,32966.11195988812
2g1ws58r479362233,3526.026828154889
3n1ce2cp2fl372358,10889.53699762524
1gnskce01dr272756,30918.85827042569
1hgcp2f78ca023924,12025.930437815445
wbava33508kx89131,11536.176936912376
wbswl93538p331051,30579.705253550037
2a8hr54p98r103599,8744.212810701074
5npdh4ae0dh270379,9652.48620158827
km8jn12d18u783101,5520.152025157619
wvwhd7aj9ew005192,21415.874989154152
2gnalbek9e6112898,13968.588866504968
1gndx03ex3d197879,886.0678427129697
jn8as5mv1bw288150,15561.72633781698
1g1nd52j4y6265423,578.3243878605972
5xyktca67eg540998,15592.316486924668
2b3ca3cv3ah312024,8858.494104179277
4t1be46kx9u396773,6620.276801868953
3n1ce2cpxel411759,7452.771680948184
1gks1ce05dr234897,29235.388914273382
1ft7w2btxcea86652,38913.58934880091
jthbk1eg8b2452573,16733.619220897897
3fahp0ha7br299068,7304.831660049274
wddhf5kb6da706117,27793.61486857049
1g1pc5sh8c7196733,10538.408712598008
yv140meb1f1207755,28329.180502096722
wbawb33537pv73227,11490.253613088393
1fafp58s9xg306839,1149.1713147261053
1n4az0cp1dc404566,12558.18232023253
5yfbu4ee4dp135731,13162.241289570738
jn8az1muxew415963,25151.36888254856
1g6kd54y2yu325640,1368.039379851405
1g6dv5ep8b0120785,28824.75639181021
1ft8w3dt0bec27315,21166.71767881277
2gkaluek0d6318084,17250.39308983588
1ftpw12544kc84173,5261.176462008332
1hgcp3f88ca001145,14870.442017578749
1g1yy32g935105661,19831.744609099056
jtdbe32k650314897,3868.5620109632255
5lmfu28r74lj36359,3866.6464528705765
1fmcu9dg6cka66151,9591.789480460839
js2yc5a30c6304470,7178.615517703555
1c4gp54l0xb532603,1538.7403952668865
2t1ku4ee6ac196476,4902.456125277913
jthce1bl1d5000835,31568.805467230115
4t1bf1fk6eu419052,16416.763667463332
wbana73564b810615,4419.941253779312
3fa6p0lu5dr329910,15400.280324543513
1hgfa16528l032377,3366.6267433340417
1gnfc13058r102248,11957.560678771342
jn1cv6ar9dm755146,22664.909271103992
1n4aa5apxbc864393,15843.117535797806
1g6dc67a650131244,7075.311727644194
2t1bu4ee4dc944596,12973.247889750048
1g1za5eu5bf339827,10185.888346663041
1fahp2e82dg139400,11191.082815525875
1j4aa2d10bl599882,17755.142155789665
kndjf723557055979,2144.826274552488
3gcpcsea8bg107489,17949.459255804322
1fm5k8d87dga41829,22790.5558663455
1n4az0cp0dc411086,11640.38921662228
jt2bk18ux30070716,3115.596400503422
3n1ab7ap8dl775077,9538.127610202971
salme1d4xaa327581,29848.711543785077
1gc1kyeg5df173387,37595.01017425193
jtnbk46k073016867,5076.059372576778
jn8az08t46w416667,8432.795891887305
jn1cv6ap9cm621119,19808.856529003584
2g1wh52k249439073,3528.50167885498
4jgbb8gb9aa574855,24913.33685707135
2d8gp44l56r870073,4523.350429756982
5nmshdagxah356056,11669.467753619741
wddhf5gb3ba364213,21705.650053490863
4t1bk3dbxbu420789,15762.188441174956
5fnyf4h53cb037459,20929.48820103267
3fadp4ej3em111318,11270.365686324745
2g1wf5ek8b1308534,6183.266247449183
jt2bf22k6w0090208,705.3708550390638
jhmcp26368c008599,2355.382712023278
jn1by1ar6cm392535,22729.622096065978
5n1at2mt1ec815336,16096.42610078475
1fbss3bl1eda15543,21313.254778594608
jm1bl1u79d1738652,11280.021347971873
2t1bu4ee3bc550567,11802.040621161344
3fa6p0h92er332656,15813.452171010398
3vw637ajxdm281421,16636.10649965304
1fmcu0f7xdud35590,16312.663442899298
1fmcu9j90eua33997,22963.942051486803
2g1fg1e30c9122438,13488.481252612846
wddgf8bb5ar104237,18328.629736591574
2hkrm4h3xeh608152,20093.062210010725
wmwsu3c57bt094110,11397.720716593492
1fmyu60e13uc11934,2439.1448190487063
2gnalbek0c6238614,13634.67737955001
3fa6p0h78dr341245,12516.344147924525
2c3cdxhg6ch126413,16864.27331380896
5uxfe43509l266428,17352.215680418936
3n1cn7ap6dl849693,9722.629559050127
1hgcp2f66ca103889,11933.560440499246
5fnrl3h79ab067040,20015.50758836146
wvwtk73c17e006568,5846.691475058414
jn1cv6ar8cm675092,20271.691936612333
2g1wb58k989116153,2896.0397611613425
kl5jd56z97k578288,1425.304660365542
wbapm5g50bnn01152,21412.961553268513
1n6ad0er0en729641,22197.19735082407
wvgem77l34d059962,3508.020051719677
1ftns2ew8eda83833,22424.236949115184
1fmcu9h96dua32650,18709.97845110601
2c3ka43r16h121930,4388.14407357215
jn1cv6ap5bm305263,19509.34618575873
3n1ab6ap6cl699562,7685.314723339321
wp0ab2a76el055693,73106.0305224894
1c6rd6ft1cs323683,17347.364394189044
1d7hu18d55s312479,6499.69055595604
1fmhk8f89bga08645,23586.435194445825
1g1zc5e11bf262695,8305.174759499536
4t4bf1fk4cr192558,12805.07879472257
2t2bk1ba4cc128861,31077.150276012937
1gtr2ve79dz166880,16358.778454137533
1g11e5sl9ef144783,13919.004210667536
5npeb4ac7dh763108,11959.097349349258
5lmfu28527lj06509,8656.883774725737
2gnflde56c6215639,11141.491805708567
1gcek29j59e156381,14541.511179384524
knafe122165257998,3166.7993499759286
1d4hb58d44f181837,2005.828995895763
3fahp07zx8r185419,5027.8743144969885
3vwtd81h3wm125663,-125.62349032723978
2c3ka43d59h615409,6589.253027826683
1g1pc5sb9e7432370,12995.630936939422
5npeb4ac5eh883569,14463.929880855063
salfr2bn6ah174851,14552.485397962946
1g6dw677470180361,4816.34354954944
1ft7w2bt1dea38491,33606.88330991969
1fmzu73k24za93408,2410.872406223758
1gnds13s852314741,3117.328027181844
5tddk3eh6cs100309,26509.936518346873
4m2du86w33zj08249,2408.8566650527955
3fahp08z87r246327,4911.235619402505
wddhf5kb5ca610820,25560.93845877071
5tfey5f13bx099497,22489.680179830873
js2ya5a32a6300021,4440.0447721042965
5npeb4ac6dh795144,12506.172368512895
jm3tb3mv2a0209683,16576.18012453246
kl1td5de3bb113900,5470.85564124291
1g4gc5eg5af280727,14397.77179135819
1c3cdzcb1dn661259,10158.790314726368
wddgf8ab5dr250658,21469.790078040733
5tbev54127s463619,12558.188266189658
5gaer23d69j151245,12471.031848999468
1n4bl11d22c716719,2166.569422154831
1ftfx1ef5cfb13467,23090.571506710905
5xykt4a60dg353865,15615.336477345965
1gnev23d59s102503,12721.69432948568
1fafp55u93g268903,590.0127517408855
1g11e5sl6ef281695,16056.363541472407
1fmcu49h58ka30043,8469.9727917208
5tfju4gn4dx043660,27843.832768776527
jthbe1ks7b0052337,25253.079033386603
5yfbu4ee8dp145792,10912.474963175673
1gnes16s066115208,3147.2666364306006
wba3a9c57cfx59975,24848.765114034053
jtdkn3du9f1909639,21293.246906272845
5yfbprhe9ep101429,14872.02893680804
1gc1cvc85bf183924,20522.12528634561
waumv94e88n013104,19195.73193467278
5npdh4ae3dh267525,10027.867496117167
1fmhk8d85bga20813,17011.487178321906
jn1cv6ek3bm211199,20026.51342244252
1zvbp8cf8e5303716,24209.5593756331
jtjbt20x760109974,8656.471954314118
1lnhl9dkxeg604269,25094.567337457513
1gchk23657f547667,17976.78586724557
1ftfw1ef0dkd94461,29895.064135280332
5tdza23c04s189239,4912.4117940832075
1fadp3f28dl335413,12074.824170563234
2c8gm68444r619885,977.990057454992
salsf25499a215407,25008.62468447728
2c4rdgcgxer183918,15959.011578588963
5xyzg3ab1cg104273,14470.813691952037
jthbf1d24e5013612,22533.703585649768
wbanf73537cu28638,7930.491709220115
1gcrcse08dz141161,21951.798059943194
5uxfg2c52cl782182,33485.76526304192
jt6ht00w5y0105585,9903.68925224041
2gcec19v741273562,5711.408422844719
1g1pc5sb4e7384180,13212.651993902373
jtmbk33v976022209,7820.111184455163
3gcpcrec9eg325049,29460.84983436623
1d7hw48kx7s138518,11351.879971503768
wp0ad2a91es166878,77446.14649493406
wddgf5eb2bf645338,19633.298225011295
1fafp55u91a206742,1598.81531845453
jtdbu4ee4aj062277,8621.033516128133
2c4rc1cg7er215174,20267.475875909222
2a4rr5dg9br637313,10332.25254742366
kmhec4a44ea110844,16010.077664680142
2hkrl18592h554518,1298.723594857729
2ctflhey6a6231741,12038.10110593786
5tdkk3dc5es483255,24197.742328846514
2hgfb2f81ch540178,8820.522248187273
wvwek73c46p065299,3024.8284403027283
19uua66246a058370,4499.546823084764
salmf13448a296076,21413.03484340566
1b3cb4ha0ad533120,3780.2005217964543
1ftfx1ef9dfc64085,25940.284026014262
1n4cl2ap7bc105105,8309.07304538748
1gcec19v96z210246,4861.28864483671
1fafp34n75w146340,1454.419504441932
jn8dr09x71w566053,1934.1476692497345
1fmcu04158kc07788,7157.701611708239
5npdh4ae1eh491071,14033.120860126972
3gcek13j38g264136,23066.117094723457
1b4gp44362b528331,1720.8958967277122
5tfju4gn1dx032129,22979.924294507862
jthgl46f275009173,14822.522454188289
yv1mw390462153931,4421.731865198031
jh4cu2f66cc002443,18015.53031542007
ja32u2fu5bu043374,8456.003837382057
1j4gl48k12w316021,1094.96656982706
3gnec16t11g205867,1093.7672850228955
4m2dv1118vdj57026,378.5757102594289
ys3fd59y361113232,4209.898653313809
jthbf5c27c5167009,20202.01239617031
1fm5k8gt2dgb83988,29271.20278830016
3c4pddbgxct325248,12510.28117813659
kndjp3a56e7070676,14409.465143808211
1fm5k8gt7dgb83016,25207.44843197833
4t1bf1fk1eu344583,14133.289950746785
1gkdt13sx82138550,8647.939297307148
3n1ab7apxey249604,7244.729258224112
1g1zd5e03cf357118,10498.438655970747
1hgcp2f88ca150469,14182.437271449333
2g1wb5ek7a1235280,6787.180587440775
1g1pc5sb4d7202167,10829.346105270979
kmhht6kd2bu063105,15441.99325027536
1fbss31lx8da95768,3299.963635555734
5npec4ab7bh191331,6726.2658582919985
1fbss31l02ha64769,2425.4626799145117
1n4al3ap1dn472246,14968.269909425198
3c3cffar5et205470,9901.560166929426
1d4hd58266f167563,5367.343667327355
kmhtc6ae7fu242590,22017.95455486267
wddgf8bb5cr218130,18436.81187112134
1ftrx12w16kd82420,1889.2160880223219
1hgcm56764a057016,5672.308286751906
5npec4ab9dh657263,16034.20073094292
3fahp07z39r197381,5489.643113663826
2fmdk39c87ba47839,4857.761519935724
jh4cu2f40cc026171,18167.308623859743
2hgfa1f56ah556344,8719.71244317577
3n1ab6ap6cl697360,8983.40287431371
